name,company,ideal_for,category,rating,ratings_count,reviews_count,actual_price,discounted_price,discount_percentage
"Sneakers For Women  (White, Pink, Black , 3)",Deals4you ,women,shoes,3.9,"4,419",227,"₹1,499",₹439,70%
"ARCH FIT-MODERN RHYTHM Walking Shoes For Women  (Purple , 4)",Skechers ,women,shoes,4.5,148,14,"₹7,499","₹3,169",57%
"SL 167 Running Shoes For Women  (Black , 5)",Sparx ,women,shoes,4.3,"14,366","1,272","₹1,099",₹999,9%
"SL 170 Running Shoes For Women  (Grey, Pink , 5)",Sparx ,women,shoes,4.3,"29,234","2,231","₹1,199",₹799,33%
"High Tops For Women  (White , 3)",Red Tape ,women,shoes,4.3,"3,133",264,"₹5,699","₹1,709",70%
"ANNIE Walking Shoes For Women  (Pink , 6)",CAMPUS ,women,shoes,4.1,"27,658","1,805","₹1,399","₹1,234",11%
"Sneakers For Women  (White , 3)",Deals4you ,women,shoes,4.1,115,2,₹999,₹449,55%
"Agile Trip Wn's Walking Shoes For Women  (Blue , 4)",PUMA ,women,shoes,4.3,897,47,"₹3,499","₹1,639",53%
"Running Shoes,Sports Shoes for Women|Memory Foam Insole Walking Shoes for Women| Sneakers For Women  (Black , 4)",Aqualite ,women,shoes,4.1,"2,233",164,"₹1,199",₹575,52%
"Stylish Sneakers For Women  (White , 6)",AMICO ,women,shoes,3.8,873,54,₹999,₹649,35%
"CAMP-CLINT Sneakers For Women  (White , 7)",CAMPUS ,women,shoes,4.1,"2,067",111,"₹1,799","₹1,115",38%
"Sneaker Running Sports Shoes For Women Sneakers For Women  (White, Black , 8)",URBANBOX ,women,shoes,3,54,1,₹999,₹439,56%
"Sneakers For Women  (White, Black , 4)",Red Tape ,women,shoes,4.4,590,44,"₹5,099","₹1,529",70%
"ALEXA Running Shoes For Women  (Blue , 5)",CAMPUS ,women,shoes,4.3,"13,979","1,477","₹1,699","₹1,179",30%
"Premium Look Comfortable Running Shoes For Women  (Pink , 6)",BIRDE ,women,shoes,3.8,932,66,₹999,₹429,57%
"Casual Shoes Sneakers For Women  (Pink , 5)",Footox ,women,shoes,3.8,"5,964",313,₹999,₹299,70%
"JITTERS Walking Shoes For Women  (Pink , 7)",CAMPUS ,women,shoes,3.9,870,32,"₹1,099",₹892,18%
"Firefly-08 Navy Gym,Sports,Walking,Training,Stylish Running Shoes For Women  (Navy, Pink , 7)",asian ,women,shoes,4.1,"10,030",722,"₹1,199",₹749,37%
"ELIZA-33 Sneakers,Casual,Loafers, Sneakers For Women Casuals For Women Walking Shoes For Women  (Pink , 5)",asian ,women,shoes,4,135,11,₹899,₹481,46%
"Lightweight,Comfort,Summer,Trendy,Walking,Outdoor,Stylish,Training,Daily Use Sneakers For Women  (Grey , 8)",aadi ,women,shoes,3.9,248,13,₹999,₹299,70%
"CAMP DENVER Sneakers For Women  (White , 6)",CAMPUS ,women,shoes,3.9,714,50,"₹1,799","₹1,241",31%
"LILAC-Violet Running Shoes For Women  (Pink , 4)",HRX by Hrithik Roshan ,women,shoes,4,607,26,"₹3,999",₹999,75%
"Superfly-03 Mintsky Sports,Gym,Training,Casual,Stylish Running Shoes For Women  (Blue , 6)",asian ,women,shoes,4.1,"1,748",147,"₹1,499",₹834,44%
"MATTY Walking Shoes For Women  (Pink , 5)",CAMPUS ,women,shoes,4.1,"8,129",588,₹999,₹940,5%
"Layasa New Attractive Lightweight Sneakers For Women  (White , 7)",Layasa ,women,shoes,4.8,5,0,₹999,₹499,50%
Unknown,Unknown,women,shoes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"Casual Shoes Sneakers For Women  (Grey , 6)",Footox ,women,shoes,3.9,"4,110",201,₹999,₹299,70%
"Firefly-09 Pink Gym,Sports,Walking,Stylish Running Shoes For Women  (Pink , 6)",asian ,women,shoes,4.2,"8,107",662,"₹1,099",₹799,27%
"Casual Sneaker Shoes for Women | Soft Cushioned Insole, Slip-Resistance Sneakers For Women  (Multicolor , 3)",Red Tape ,women,shoes,4.3,"10,116",769,"₹5,099","₹1,529",70%
"Sneakers For Women  (Orange , 3)",Deals4you ,women,shoes,4,"39,285","2,765","₹1,999",₹439,78%
"Premium Memory Foam Comfortable Stylish LightWeight Bellies For Women  (Pink , 5)",BIRDE ,women,shoes,4,"18,625","1,024",₹999,₹308,69%
"Casuals For Women  (Blue , 6)",Bata ,women,shoes,4.2,"1,174",67,₹699,₹509,27%
"OLIVIA Running Shoes For Women  (White , 7)",CAMPUS ,women,shoes,4.3,"4,507",341,"₹1,799","₹1,228",31%
"Walking Shoes For Women  (Purple , 7)",Red Tape ,women,shoes,4.2,"2,415",156,"₹5,899","₹1,769",70%
"Casual Sneaker Shoes for Women | Classic Rounded Front & Cushioned Impact Sneakers For Women  (Beige , 5)",Red Tape ,women,shoes,4.7,21,0,"₹5,899","₹1,769",70%
"Sneakers For Women  (White, Black , 3)",Deals4you ,women,shoes,3.9,"89,612","5,985",₹999,₹419,58%
"Sneakers For Women  (White, Pink, Black , 3)",Deals4you ,women,shoes,3.9,"4,419",227,"₹1,499",₹439,70%
"Stylish Sneakers Shoes for Women And Girls Sneakers For Women  (White, Blue , 5)",Shozie ,women,shoes,Unknown,Unknown,Unknown,₹999,₹599,40%
"Sneakers For Women  (White, Black , 8)",MEGPAR ,women,shoes,3.9,"16,815",748,"₹1,599",₹429,73%
"ANNIE Walking Shoes For Women  (Pink , 6)",CAMPUS ,women,shoes,4.1,"27,658","1,805","₹1,399","₹1,234",11%
"Sneakers For Women  (White , 3)",Deals4you ,women,shoes,4.1,115,2,₹999,₹449,55%
"Adelina Bellies For Women  (Purple , 3)",PUMA ,women,shoes,4.4,892,53,"₹3,999","₹1,799",55%
"Walking Sports Shoes for Women | Soft Cushioned Insole, Slip-Resistance Walking Shoes For Women  (Black , 5)",Red Tape ,women,shoes,4.2,"2,180",163,"₹4,999","₹1,054",78%
"SAINIUDYOG Latest Collection For Women Shoe Bellies For Women  (Pink , 6)",VOCABULARY SHOE ,women,shoes,Unknown,Unknown,Unknown,₹599,₹299,50%
"Thunder-01 Color Change Sneakers Stylish With Extra Comfort Sneakers For Women  (White, Yellow , 11)",asian ,women,shoes,4,34,3,"₹1,499",₹899,40%
"Casual Shoes Sneakers For Women  (Pink , 5)",Footox ,women,shoes,3.8,"5,964",313,₹999,₹299,70%
"CAMP-CLINT Sneakers For Women  (White , 7)",CAMPUS ,women,shoes,4.1,"2,067",111,"₹1,799","₹1,115",38%
"Quest 4 Sneakers For Women  (White , 4)",NIKE ,women,shoes,4.5,88,2,"₹5,995","₹4,196",30%
"Women's Boots|Faux Leather, Trendy, Comfortable,Lace-Up Boots for Women & Girls Boots For Women  (Black , 4)",KILLER ,women,shoes,Unknown,Unknown,Unknown,"₹2,997",₹899,70%
"JITTERS Walking Shoes For Women  (Pink , 7)",CAMPUS ,women,shoes,3.9,870,32,"₹1,099",₹892,18%
"CAMP DENVER Sneakers For Women  (White , 6)",CAMPUS ,women,shoes,3.9,714,50,"₹1,799","₹1,241",31%
"ANNIE Walking Shoes For Women  (Black , 6)",CAMPUS ,women,shoes,4.1,"27,658","1,805","₹1,399","₹1,234",11%
"Trendy Sports Shoes for Women's Running,Walking with Memory Foam Running Shoes For Women  (Black , 4)",Longwalk ,women,shoes,4,836,34,"₹1,499",₹299,80%
"NINO Running Shoes For Women  (Blue , 7)",CAMPUS ,women,shoes,4.1,406,17,"₹1,599",₹847,47%
"CALY Casuals For Women  (Grey , 6)",CAMPUS ,women,shoes,4.6,72,6,"₹1,499",₹935,37%
"Walking Shoes For Women  (Black , 8)",CAMPUS ,women,shoes,4.1,"27,658","1,805","₹1,399","₹1,234",11%
"OGL-01 Sneakers For Women  (White , 6)",CAMPUS ,women,shoes,4.1,163,9,"₹1,699","₹1,294",23%
"Premium Sports Shoes For Women Walking Shoes For Women  (Pink , 4)",BIRDE ,women,shoes,3.9,"17,248","1,339",₹999,₹429,57%
"Women's Boots | Velvet, Trendy, Comfortable, Zipper Boots for Women & Girls Boots For Women  (Black , 8)",KILLER ,women,shoes,Unknown,Unknown,Unknown,"₹2,830",₹849,70%
"Sneakers For Women  (White , 6)",Layasa ,women,shoes,4,13,0,₹999,₹399,60%
"Siren Running, Walking, lace-Up Workout Women's Shoes | Breathable Mesh Upper Running Shoes For Women  (Pink , 6)",CAMPUS ,women,shoes,4.2,80,10,"₹1,999","₹1,339",33%
"Stylish Pink Casual Sneakers For Women  (Pink , 7)",MEGPAR ,women,shoes,3.9,"16,815",748,"₹1,599",₹429,73%
"OGL-01 Sneakers For Women  (White , 6)",CAMPUS ,women,shoes,4.1,163,9,"₹1,699","₹1,294",23%
"Casual & Formal Stylish Comfortable Flat Bellies for Wedding/festival/Office Use Bellies For Women  (Beige , 7)",NatShuz ,women,shoes,4.1,112,10,"₹1,499",₹649,56%
"Women's Boots |Faux Leather, Trendy, Comfortable,Lace-Up Boots for Women & Girls Boots For Women  (White , 6)",KILLER ,women,shoes,Unknown,Unknown,Unknown,"₹2,997",₹899,70%
"Running Shoes,Sports Shoes for Women|Memory Foam Insole Walking Shoes for Women| Loafers For Women  (Beige , 6)",Aqualite ,women,shoes,Unknown,Unknown,Unknown,"₹1,149",₹549,52%
"ALICE Running Shoes For Women  (White , 4)",CAMPUS ,women,shoes,4.3,"26,856","2,414","₹1,399","₹1,152",17%
"Casual Sneaker Shoes for Women | Soft Cushioned Insole, Slip-Resistance Sneakers For Women  (White , 3)",Red Tape ,women,shoes,4.4,"1,541",94,"₹7,299","₹2,189",70%
"Walking Sports Shoes for Women | Soft Cushioned Insole, Slip-Resistance Walking Shoes For Women  (Black , 6)",Red Tape ,women,shoes,4.2,"3,790",319,"₹5,599","₹1,679",70%
Women Regular High Rise Beige Jeans,NUCOUTHS the style you love ,women,jeans,4.5,13,1,"₹2,599",₹779,70%
Women Regular High Rise Black Jeans,NUCOUTHS the style you love ,women,jeans,3.4,8,2,"₹1,999",₹779,61%
Women Boyfriend High Rise Blue Jeans,KASHIAN ,women,jeans,3.9,"42,990","2,079","₹1,499",₹499,66%
Women Flared High Rise Blue Jeans,GUTI ,women,jeans,4.1,"58,165","4,032","₹1,999",₹489,75%
Women Relaxed Fit Mid Rise Light Blue Jeans,zayla ,women,jeans,4,"11,660",491,"₹1,999",₹699,65%
Women Boyfriend High Rise Black Jeans,KASHIAN ,women,jeans,3.9,"42,990","2,079","₹1,499",₹499,66%
Women Regular High Rise Blue Jeans,Akacy ,women,jeans,3.9,200,8,"₹1,999",₹720,63%
Women Skinny High Rise Green Jeans,zayla ,women,jeans,3.9,138,7,"₹1,199",₹699,41%
Women Regular High Rise Light Blue Jeans,NUCOUTHS ,women,jeans,Unknown,Unknown,Unknown,"₹1,499",₹899,40%
Women Regular High Rise Black Jeans,KOTTY ,women,jeans,3.9,"1,19,513","7,148","₹2,999",₹499,83%
Women Relaxed Fit High Rise Black Jeans,DENIM LOOK ,women,jeans,4,3,0,"₹2,999",₹499,83%
Women Relaxed Fit High Rise Black Jeans,DENIM LOOK ,women,jeans,3.3,24,1,"₹1,999",₹470,76%
Women Flared High Rise Black Jeans,GUTI ,women,jeans,4.1,"58,165","4,032","₹1,999",₹489,75%
Women Slim High Rise Dark Blue Jeans,Puella ,women,jeans,4,"2,667",106,"₹1,899",₹499,73%
Women Boyfriend Low Rise Multicolor Jeans,Darxil ,women,jeans,Unknown,Unknown,Unknown,₹800,₹780,2%
Women Regular High Rise Blue Jeans,KOTTY ,women,jeans,3.9,"1,19,513","7,148","₹2,999",₹499,83%
Women Regular High Rise White Jeans,High Star ,women,jeans,3.1,79,4,"₹2,499",₹859,65%
Women Relaxed Fit Mid Rise Dark Blue Jeans,DENIM LOOK ,women,jeans,3.7,56,1,"₹1,999",₹499,75%
Women Regular High Rise Grey Jeans,KOTTY ,women,jeans,3.8,"32,249","1,712","₹1,999",₹499,75%
Women Regular High Rise Blue Jeans,NUCOUTHS ,women,jeans,Unknown,Unknown,Unknown,"₹2,999",₹899,70%
Women Regular High Rise Black Jeans,NUCOUTHS the style you love ,women,jeans,Unknown,Unknown,Unknown,"₹2,199",₹779,64%
"Women Jogger Fit Mid Rise Light Blue, Dark Blue Jeans  (Pack of 2)",FUNDAY FASHION ,women,jeans,3.8,"19,341","2,050","₹1,699",₹505,70%
Women Slim High Rise Black Jeans,TYFFYN ,women,jeans,3.9,"2,33,811","18,662","₹1,499",₹499,66%
Women Boyfriend High Rise Light Blue Jeans,beauty ,women,jeans,4,"3,725",206,"₹1,699",₹754,55%
Women Flared Mid Rise Black Jeans,Tokyo Talkies ,women,jeans,3.9,"6,710",315,"₹1,999",₹532,73%
Women Flared High Rise Black Jeans,KOTTY ,women,jeans,3.8,"42,291","2,443","₹1,999",₹499,75%
Women Regular High Rise Beige Jeans,NineXDenims ,women,jeans,3.9,422,11,"₹1,699",₹779,54%
Women Regular High Rise Blue Jeans,High Star ,women,jeans,4.1,481,24,"₹2,599","₹1,000",61%
Women Flared Mid Rise White Jeans,Tokyo Talkies ,women,jeans,3.7,"6,360",392,"₹1,899",₹659,65%
Women Regular High Rise Blue Jeans,NUCOUTHS ,women,jeans,Unknown,Unknown,Unknown,"₹2,999",₹899,70%
Women Relaxed Fit High Rise White Jeans,High Star ,women,jeans,3.7,20,0,"₹3,499","₹1,199",65%
Women Boyfriend High Rise Light Blue Jeans,beauty ,women,jeans,3.9,18,1,"₹1,999",₹788,60%
Women Boyfriend High Rise Light Blue Jeans,TYFFYN ,women,jeans,4,"10,354",586,"₹1,499",₹699,53%
Women Flared High Rise Dark Blue Jeans,KOTTY ,women,jeans,3.8,"44,002","2,266","₹2,999",₹499,83%
Women Super Skinny Mid Rise Blue Jeans,Tokyo Talkies ,women,jeans,3.9,"28,810","3,439","₹1,899",₹617,67%
Women Boot-Leg High Rise Black Jeans,Refocus ,women,jeans,Unknown,Unknown,Unknown,"₹1,599",₹799,50%
Women Flared High Rise Black Jeans,High Star ,women,jeans,3.6,10,0,"₹2,999",₹949,68%
Women High Rise Dark Blue Jeans,Hubberholme ,women,jeans,3.6,170,11,"₹2,599",₹829,68%
Women Flared Mid Rise Light Blue Jeans,Tokyo Talkies ,women,jeans,3.9,"2,024",111,"₹2,149",₹537,75%
Women Regular High Rise Black Jeans,Queenie ,women,jeans,4.1,"14,467","1,345",₹699,₹499,28%
Women Skinny Mid Rise Dark Blue Jeans,KETCH ,women,jeans,3.8,196,9,"₹2,099",₹519,75%
Women Regular High Rise White Jeans,High Star ,women,jeans,3.1,79,4,"₹2,499",₹859,65%
Women Boyfriend High Rise Light Blue Jeans,TYFFYN ,women,jeans,4,"10,354",586,"₹1,499",₹699,53%
Women Boyfriend Low Rise Multicolor Jeans,Darxil ,women,jeans,Unknown,Unknown,Unknown,₹800,₹780,2%
Women Flared High Rise Blue Jeans,Puella ,women,jeans,4.1,"2,868",124,"₹1,999",₹679,66%
Women Flared High Rise Blue Jeans,KOTTY ,women,jeans,4,"27,954","2,481","₹1,999",₹499,75%
Women Skinny Mid Rise Purple Jeans,zayla ,women,jeans,3.9,"23,720","1,202","₹1,199",₹699,41%
Women Skinny Mid Rise Green Jeans,zayla ,women,jeans,3.9,"23,720","1,202","₹1,199",₹699,41%
Women Skinny High Rise Blue Jeans,3 butterflies ,women,jeans,4,"7,422",406,"₹1,499",₹369,75%
Women Jogger Fit Mid Rise Light Blue Jeans,linaria ,women,jeans,Unknown,Unknown,Unknown,"₹1,299",₹499,61%
Women Regular Mid Rise Light Blue Jeans,FashionFibre ,women,jeans,4.2,"5,213",480,"₹1,599",₹749,53%
Women Skinny High Rise Green Jeans,zayla ,women,jeans,3.9,138,7,"₹1,199",₹699,41%
Women Boot-Leg Mid Rise Dark Blue Jeans,Roadster ,women,jeans,3.9,"1,638",125,"₹2,599",₹702,72%
Women Slim High Rise Black Jeans,Pompous ,women,jeans,4,"4,409",219,"₹1,599",₹469,70%
Women Regular High Rise Blue Jeans,NUCOUTHS ,women,jeans,Unknown,Unknown,Unknown,"₹2,999",₹699,76%
Women Boyfriend Mid Rise Black Jeans,JAINRIK ,women,jeans,4,"2,782",182,"₹2,299",₹499,78%
Women Boot-Leg High Rise White Jeans,Miss Chase ,women,jeans,4.1,53,3,"₹3,245","₹1,399",56%
Women Flared High Rise Black Jeans,High Star ,women,jeans,3.6,10,0,"₹2,999",₹949,68%
Women Regular Mid Rise Blue Jeans,AADVI FASHION ,women,jeans,4.1,"6,293",406,₹999,₹459,54%
Women Regular Mid Rise Light Blue Jeans,FashionFibre ,women,jeans,4.2,"5,213",480,"₹1,599",₹792,50%
Women Regular High Rise Dark Blue Jeans,High Star ,women,jeans,3.9,824,42,"₹2,499",₹774,69%
Women Flared Mid Rise Black Jeans,YU by Pantaloons ,women,jeans,Unknown,Unknown,Unknown,Unknown,₹949,Unknown
Women Boyfriend Low Rise Multicolor Jeans,Darxil ,women,jeans,Unknown,Unknown,Unknown,₹800,₹780,2%
Women Skinny High Rise Light Blue Jeans,zayla ,women,jeans,3.9,"8,843",511,"₹1,199",₹699,41%
Women Regular High Rise Dark Blue Jeans,FashionFibre ,women,jeans,4.1,"2,873",282,"₹2,299",₹799,65%
Women Slim High Rise Light Blue Jeans,TYFFYN ,women,jeans,3.9,"2,33,811","18,662","₹1,499",₹499,66%
Women Boot-Leg High Rise Blue Jeans,Miss Chase ,women,jeans,4,9,1,"₹4,099","₹1,399",65%
Women Skinny Mid Rise Dark Blue Jeans,METRONAUT By Flipkart ,women,jeans,4,616,49,"₹1,899",₹531,72%
Women Loose Fit Mid Rise Light Blue Jeans,JEANBERRY ,women,jeans,Unknown,Unknown,Unknown,"₹1,299",₹499,61%
Women Boot-Leg High Rise Dark Blue Jeans,TYFFYN ,women,jeans,4.2,"1,604",89,"₹1,499",₹899,40%
Women Skinny High Rise Blue Jeans,Miss Chase ,women,jeans,4,15,1,"₹2,299",₹899,60%
Women Flared High Rise Blue Jeans,High Star ,women,jeans,3.6,10,0,"₹3,299",₹999,69%
Women Skinny High Rise Black Jeans,3 butterflies ,women,jeans,4,"7,422",406,"₹1,499",₹369,75%
Women Regular Mid Rise Black Jeans,KOTTY ,women,jeans,3.8,"11,868",613,"₹2,999",₹499,83%
Women Straight Fit Mid Rise Purple Jeans,PINKLIT ,women,jeans,Unknown,Unknown,Unknown,"₹1,499",₹999,33%
Women Boot-Leg High Rise Blue Jeans,TYFFYN ,women,jeans,4.2,"1,604",89,"₹1,499",₹899,40%
Women Flared High Rise Blue Jeans,Miss Chase ,women,jeans,3.8,8,0,"₹1,899","₹1,399",26%
Women Regular High Rise Dark Blue Jeans,High Star ,women,jeans,4,151,10,"₹2,699",₹850,68%
Women Flared High Rise Blue Jeans,Trendylook ,women,jeans,4,"11,655",864,₹999,₹422,57%
Women Super Skinny Mid Rise Grey Jeans,Tokyo Talkies ,women,jeans,4,"9,930","1,251","₹1,899",₹604,68%
Women Flared High Rise Black Jeans,GUTI ,women,jeans,4.1,"58,165","4,032","₹1,999",₹489,75%
Women Skinny High Rise Blue Jeans,GUTI ,women,jeans,3.4,14,0,"₹2,999",₹489,83%
Women Regular High Rise Dark Blue Jeans,FashionFibre ,women,jeans,4.1,"2,873",282,"₹2,299",₹799,65%
Women Slim High Rise Light Blue Jeans,Pompous ,women,jeans,4,"4,409",219,"₹1,599",₹469,70%
Women Slim High Rise Light Blue Jeans,TYFFYN ,women,jeans,3.9,"2,33,811","18,662","₹1,499",₹499,66%
Women Regular Mid Rise Black Jeans,dermawear ,women,jeans,4.2,"2,096",151,"₹1,499","₹1,139",24%
Women Regular High Rise Black Jeans,GUTI ,women,jeans,4,"3,780",241,"₹1,899",₹489,74%
Women Regular High Rise Blue Jeans,GUTI ,women,jeans,4.3,68,6,"₹1,999",₹489,75%
Women Regular High Rise Dark Blue Jeans,FashionFibre ,women,jeans,4.1,"2,873",282,"₹2,299",₹848,63%
Women Skinny High Rise Multicolor Jeans,Street Mall ,women,jeans,4,"1,075",105,"₹2,889",₹499,82%
Women Regular High Rise Blue Jeans,GUTI ,women,jeans,3.9,"1,106",74,"₹1,999",₹489,75%
Women Skinny Mid Rise Dark Blue Jeans,KETCH ,women,jeans,3.8,196,9,"₹2,099",₹519,75%
Women Regular High Rise Black Jeans,GUTI ,women,jeans,4,"4,727",315,"₹1,999",₹489,75%
Women Flared High Rise Light Blue Jeans,Nifty ,women,jeans,3.9,"1,730",77,"₹1,999",₹749,62%
Women Slim High Rise Grey Jeans,TYFFYN ,women,jeans,3.9,"28,115","1,990","₹1,499",₹499,66%
Women Boot-Leg Mid Rise Dark Blue Jeans,Zeston ,women,jeans,4.2,312,57,"₹1,980",₹495,75%
Women Slim Mid Rise Blue Jeans,GUTI ,women,jeans,3.8,"1,147",61,"₹1,999",₹489,75%
Women Regular High Rise Black Jeans,GUTI ,women,jeans,4,"4,727",315,"₹1,999",₹489,75%
Women Boot-Leg High Rise Light Blue Jeans,TYFFYN ,women,jeans,4.2,"1,604",89,"₹1,499",₹899,40%
Women Super Skinny Mid Rise Blue Jeans,Roadster ,women,jeans,4.2,639,33,"₹1,499",₹600,59%
Women Regular High Rise Black Jeans,GUTI ,women,jeans,4,787,45,"₹1,999",₹489,75%
Women Regular Mid Rise Blue Jeans,GUTI ,women,jeans,4.1,205,6,"₹1,999",₹489,75%
Women Skinny High Rise Light Blue Jeans,3 butterflies ,women,jeans,4,"7,422",406,"₹1,499",₹369,75%
Women Regular Mid Rise Blue Jeans,KOTTY ,women,jeans,3.9,"11,990",952,"₹1,999",₹499,75%
Women Slim High Rise White Jeans,fashionsoft ,women,jeans,4,"2,300",188,₹999,₹499,50%
Women Jogger Fit Mid Rise Black Jeans,Selvo ,women,jeans,3.9,"1,743",56,"₹1,699",₹499,70%
Women Regular High Rise Light Blue Jeans,GUTI ,women,jeans,4,216,14,"₹1,999",₹489,75%
Women Regular High Rise White Jeans,High Star ,women,jeans,3.1,79,4,"₹2,499",₹859,65%
Women Slim Mid Rise Light Blue Jeans,ZXN ,women,jeans,4,"2,792",159,"₹1,299",₹479,63%
Women Slim Mid Rise Blue Jeans,F2M ,women,jeans,4,"6,162",412,"₹1,999",₹599,70%
Women Skinny High Rise Black Jeans,GUTI ,women,jeans,3,4,0,"₹1,999",₹489,75%
Women Skinny Mid Rise Purple Jeans,zayla ,women,jeans,3.9,"23,720","1,202","₹1,199",₹699,41%
Women Regular Mid Rise Blue Jeans,Tokyo Talkies ,women,jeans,3.7,"3,583",243,"₹1,899",₹617,67%
Women Skinny Mid Rise Blue Jeans,OzonePLus ,women,jeans,3.9,"1,500",68,"₹1,999",₹999,50%
Women Regular Mid Rise Black Jeans,GUTI ,women,jeans,4,"1,050",48,"₹1,999",₹489,75%
Women Slim Mid Rise Light Blue Jeans,F2M ,women,jeans,4.1,"17,584","1,881","₹1,999",₹599,70%
Women Boyfriend High Rise Light Blue Jeans,beauty ,women,jeans,3.9,18,1,"₹1,999",₹788,60%
Women Flared Mid Rise Multicolor Jeans,GUTI ,women,jeans,4.4,396,32,"₹2,999",₹649,78%
Women Slim Mid Rise Black Jeans,TYFFYN ,women,jeans,4.1,"1,379",93,"₹1,499",₹499,66%
Women Flared High Rise Blue Jeans,Nifty ,women,jeans,3.9,"1,730",77,"₹1,999",₹749,62%
