name,company,ideal_for,category,rating,ratings_count,reviews_count,actual_price,discounted_price,discount_percentage
Women Regular Fit Dark Blue Viscose Rayon Trousers,De Moza,women,trousers,4.0,5.0,0.0,999,499,50
Women Skinny Fit Beige Cotton Blend Trousers,De Moza,women,trousers,,,,999,699,30
Women Tapered Black Cotton Blend Trousers,Tokyo Talkies,women,trousers,3.8,853.0,53.0,1349,501,62
Women Regular Fit White Pure Cotton Trousers,githaan,women,trousers,4.0,6743.0,391.0,1399,397,71
Women Regular Fit Blue Pure Cotton Trousers,De Moza,women,trousers,4.4,5.0,0.0,1499,1049,30
Women Regular Fit Yellow Viscose Rayon Trousers,De Moza,women,trousers,3.9,9.0,0.0,1299,649,50
Women Regular Fit White Pure Cotton Trousers,AP RETAIL,women,trousers,3.9,97.0,4.0,999,389,61
Women Loose Fit Cream Lycra Blend Trousers,Rajovati,women,trousers,3.8,364.0,34.0,2199,549,75
Women Regular Fit Brown Cotton Blend Trousers,DHOISE,women,trousers,3.7,507.0,9.0,999,349,65
Women Regular Fit Gold Cotton Blend Trousers,SUPRYIA,women,trousers,3.8,8385.0,567.0,650,365,43
Women Slim Fit White Cotton Blend Trousers,De Moza,women,trousers,3.0,5.0,0.0,749,636,15
Women Regular Fit White Pure Cotton Trousers,De Moza,women,trousers,,,,1299,909,30
"Women Regular Fit, Slim Fit White Cotton Blend Trousers",STYLE PREZONE,women,trousers,4.0,269.0,7.0,1699,489,71
Women Skinny Fit White Cotton Blend Trousers,De Moza,women,trousers,3.6,8.0,0.0,1049,734,30
Women Skinny Fit Beige Cotton Blend Trousers,De Moza,women,trousers,3.8,4.0,0.0,999,699,30
Women Regular Fit Multicolor Cotton Blend Trousers,PROVOGUE,women,trousers,3.9,141.0,4.0,1299,299,76
Women Regular Fit Multicolor Cotton Blend Trousers,PROVOGUE,women,trousers,3.9,141.0,4.0,1299,299,76
Women Flared Brown Cotton Blend Trousers,Tokyo Talkies,women,trousers,3.8,701.0,35.0,1349,512,62
Women Skinny Fit Black Lycra Blend Trousers,Purser,women,trousers,3.3,60.0,4.0,999,236,76
Women Regular Fit Black Polyester Trousers,De Moza,women,trousers,,,,1699,849,50
Women Slim Fit White Cotton Blend Trousers,De Moza,women,trousers,3.9,10.0,1.0,999,699,30
Women Flared Black Cotton Blend Trousers,Q-Rious,women,trousers,4.1,1853.0,91.0,1499,399,73
Women Regular Fit White Lycra Blend Trousers,FUBACK,women,trousers,4.0,2816.0,148.0,1499,299,80
Women Skinny Fit Black Cotton Blend Trousers,De Moza,women,trousers,4.7,6.0,1.0,999,699,30
Women Regular Fit Black Cotton Blend Trousers,De Moza,women,trousers,3.7,6.0,0.0,799,559,30
Women Relaxed Grey Cotton Blend Trousers,Q-Rious,women,trousers,4.0,578.0,25.0,1499,379,74
Women Regular Fit Brown Cotton Blend Trousers,karan,women,trousers,3.5,449.0,9.0,1299,349,73
Women Loose Fit Black Cotton Blend Trousers,CROWNKING,women,trousers,3.8,195.0,7.0,999,299,70
Women Regular Fit Beige Cotton Blend Trousers,Tokyo Talkies,women,trousers,3.9,973.0,83.0,1449,549,62
Women Relaxed Dark Blue Pure Cotton Trousers,De Moza,women,trousers,,,,1499,749,50
Women Relaxed Light Blue Pure Cotton Trousers,De Moza,women,trousers,4.8,4.0,0.0,1499,749,50
Women Relaxed Green Cotton Blend Trousers,Aahwan,women,trousers,3.9,8494.0,421.0,1999,599,70
Women Flared Grey Cotton Blend Trousers,Tokyo Talkies,women,trousers,3.5,482.0,30.0,1499,549,63
Women Regular Fit Grey Viscose Rayon Trousers,De Moza,women,trousers,,,,1199,719,40
Women Skinny Fit Beige Cotton Blend Trousers,De Moza,women,trousers,,,,999,699,30
Women Regular Fit Black Lycra Blend Trousers,Lenam,women,trousers,4.1,3141.0,223.0,1500,569,62
Women Regular Fit Maroon Cotton Blend Trousers,ap2kurti,women,trousers,3.7,1494.0,92.0,999,240,75
Women Regular Fit Beige Cotton Blend Trousers,Tokyo Talkies,women,trousers,3.8,2741.0,198.0,2149,679,68
Women Regular Fit Dark Blue Viscose Rayon Trousers,De Moza,women,trousers,4.0,5.0,0.0,999,499,50
Women Regular Fit Grey Cotton Blend Trousers,VDTREND,women,trousers,3.6,116.0,1.0,1299,299,76
Women Straight Fit Black Pure Cotton Trousers,AAVONI,women,trousers,3.7,159.0,5.0,1999,423,78
Women Regular Fit Blue Pure Cotton Trousers,De Moza,women,trousers,4.4,5.0,0.0,1499,1049,30
Women Regular Fit Yellow Viscose Rayon Trousers,De Moza,women,trousers,3.9,9.0,0.0,1299,649,50
Women Regular Fit Black Cotton Blend Trousers,DAKSH FABRICS,women,trousers,,,,1099,699,36
Women Relaxed Green Pure Cotton Trousers,SASSAFRAS,women,trousers,4.0,4448.0,290.0,1699,662,61
Women Relaxed Grey Cotton Blend Trousers,Aahwan,women,trousers,3.9,8494.0,421.0,1999,599,70
Women Regular Fit Maroon Cotton Blend Trousers,ap2kurti,women,trousers,3.8,68.0,3.0,999,240,75
Women Regular Fit White Pure Cotton Trousers,De Moza,women,trousers,,,,1299,909,30
Women Slim Fit White Cotton Blend Trousers,De Moza,women,trousers,3.0,5.0,0.0,749,636,15
Women Regular Fit Beige Pure Cotton Trousers,VR EXCELLENT,women,trousers,,,,999,299,70
Women Skinny Fit White Cotton Blend Trousers,De Moza,women,trousers,3.6,8.0,0.0,1049,734,30
Women Skinny Fit Beige Cotton Blend Trousers,De Moza,women,trousers,3.8,4.0,0.0,999,699,30
Women Slim Fit White Lycra Blend Trousers,Numak,women,trousers,4.1,331.0,14.0,999,494,50
Women Regular Fit Black Cotton Blend Trousers,Tokyo Talkies,women,trousers,4.0,98.0,4.0,1549,432,72
Women Regular Fit Black Viscose Rayon Trousers,VR EXCELLENT,women,trousers,,,,999,299,70
Women Regular Fit Grey Cotton Blend Trousers,Jaipur Global,women,trousers,3.6,10968.0,685.0,1249,299,76
Women Regular Fit Black Polyester Trousers,De Moza,women,trousers,,,,1699,849,50
Women Slim Fit White Cotton Blend Trousers,De Moza,women,trousers,3.9,10.0,1.0,999,699,30
Women Regular Fit Grey Cotton Blend Trousers,Tokyo Talkies,women,trousers,3.8,862.0,60.0,1399,474,66
Women Regular Fit Black Viscose Rayon Trousers,VR EXCELLENT,women,trousers,,,,999,299,70
Women Skinny Fit Black Cotton Blend Trousers,De Moza,women,trousers,4.7,6.0,1.0,999,699,30
Women Regular Fit Black Cotton Blend Trousers,De Moza,women,trousers,3.7,6.0,0.0,799,559,30
"Pack of 2 Women Regular Fit Beige, White Pure Cotton Trousers",Prin Fashion House,women,trousers,3.6,492.0,14.0,3999,695,82
Women Relaxed Green Cotton Blend Trousers,Q-Rious,women,trousers,4.0,578.0,25.0,1499,379,74
Women Flared Black Cotton Blend Trousers,Q-Rious,women,trousers,4.0,1888.0,94.0,1499,349,76
Women Regular Fit Cream Silk Blend Trousers,FLOREOS,women,trousers,4.0,1524.0,104.0,1299,489,62
Women Relaxed Dark Blue Pure Cotton Trousers,De Moza,women,trousers,,,,1499,749,50
Women Relaxed Light Blue Pure Cotton Trousers,De Moza,women,trousers,4.8,4.0,0.0,1499,749,50
Women Regular Fit Black Cotton Blend Trousers,Tokyo Talkies,women,trousers,3.8,36.0,2.0,1799,399,77
Women Regular Fit Brown Viscose Rayon Trousers,VR EXCELLENT,women,trousers,,,,999,299,70
Women Regular Fit Grey Viscose Rayon Trousers,De Moza,women,trousers,,,,1199,719,40
Women Skinny Fit Beige Cotton Blend Trousers,De Moza,women,trousers,,,,999,699,30
Women Loose Fit Black Polyester Trousers,Rajovati,women,trousers,3.8,27.0,0.0,1899,499,73
"Pack of 2 Women Flared Green, Maroon Lycra Blend Trousers",CitySquad,women,trousers,3.8,175.0,8.0,1299,364,71
Women Regular Fit Blue Pure Cotton Trousers,Mirayya Enterprises,women,trousers,3.5,469.0,15.0,999,249,75
"Pack of 2 Women Slim Fit Black, Maroon Cotton Blend Trousers",Wadafashion,women,trousers,,,,949,479,49
Women Regular Fit Dark Blue Viscose Rayon Trousers,De Moza,women,trousers,4.0,5.0,0.0,999,499,50
Women Slim Fit Dark Blue Cotton Blend Trousers,De Moza,women,trousers,5.0,3.0,0.0,999,699,30
Women Regular Fit Pink Cotton Blend Trousers,Alexa Eva,women,trousers,3.8,1959.0,133.0,799,299,62
Women Regular Fit White Cotton Blend Trousers,Lyra,women,trousers,4.0,3642.0,248.0,549,379,30
Women Regular Fit White Cotton Blend Trousers,VDTREND,women,trousers,3.6,116.0,1.0,1299,299,76
Women Regular Fit Black Cotton Blend Trousers,VDTREND,women,trousers,3.1,10.0,1.0,1299,299,76
Women Slim Fit Black Cotton Blend Trousers,Tokyo Talkies,women,trousers,3.8,1003.0,57.0,1699,526,69
Women Regular Fit Grey Cotton Blend Trousers,Mirayya Enterprises,women,trousers,,,,999,239,76
Women Regular Fit Blue Pure Cotton Trousers,Mirayya Enterprises,women,trousers,3.5,469.0,15.0,999,247,75
Women Regular Fit Black Cotton Blend Trousers,LEE TEX,women,trousers,3.8,1158.0,73.0,1499,299,80
"Pack of 2 Women Regular Fit Green, Grey Cotton Blend Trousers",VDTREND,women,trousers,3.8,33.0,0.0,1299,474,63
Women Regular Fit White Viscose Rayon Trousers,Niofax,women,trousers,3.9,155.0,10.0,1299,253,80
"Pack of 2 Women Regular Fit Black, White Lycra Blend Trousers",AASWANII,women,trousers,3.3,12.0,0.0,2000,499,75
Women Regular Fit Black Viscose Rayon Trousers,VR EXCELLENT,women,trousers,,,,999,299,70
Women Regular Fit Black Viscose Rayon Trousers,Niofax,women,trousers,3.9,155.0,10.0,1299,252,80
Women Regular Fit Green Viscose Rayon Trousers,Niofax,women,trousers,3.9,155.0,10.0,1299,249,80
Women Regular Fit Multicolor Cotton Blend Trousers,Jaipur Attire,women,trousers,4.0,3022.0,375.0,1899,424,77
Women Slim Fit Black Cotton Blend Trousers,GOYAL TEXTILES,women,trousers,3.7,565.0,16.0,1299,398,69
Women Regular Fit Black Cotton Blend Trousers,Belfry,women,trousers,3.6,32.0,1.0,1199,299,75
Women Regular Fit Grey Cotton Blend Trousers,VDTREND,women,trousers,3.6,116.0,1.0,1299,299,76
"Pack of 2 Women Regular Fit Maroon, Grey Cotton Blend Trousers",VDTREND,women,trousers,3.8,33.0,0.0,1299,474,63
Women Flared Green Cotton Blend Trousers,Q-Rious,women,trousers,4.1,1853.0,91.0,1499,399,73
Women Regular Fit Dark Blue Cotton Blend Trousers,Tokyo Talkies,women,trousers,3.9,251.0,12.0,1299,349,73
"Pack of 2 Women Regular Fit Black, Maroon Cotton Blend Trousers",VDTREND,women,trousers,3.8,33.0,0.0,1299,474,63
"Pack of 2 Women Regular Fit Black, Grey Cotton Blend Trousers",VDTREND,women,trousers,3.8,33.0,0.0,1299,474,63
Women Slim Fit Beige Viscose Rayon Trousers,SASSAFRAS,women,trousers,4.0,250.0,4.0,1799,865,51
Women Regular Fit Grey Cotton Blend Trousers,AlkaCreation,women,trousers,,,,999,249,75
Women Regular Fit Blue Pure Cotton Trousers,jaipur ethnic,women,trousers,3.9,61.0,4.0,1999,497,75
Women Regular Fit Cream Cotton Blend Trousers,KASHISHIYA,women,trousers,3.8,26.0,2.0,1999,449,77
"Pack of 2 Women Regular Fit Black, White Cotton Blend Trousers",VDTREND,women,trousers,3.8,33.0,0.0,1299,498,61
Women Regular Fit Black Cotton Blend Trousers,VDTREND,women,trousers,3.8,254.0,5.0,1299,299,76
Women Regular Fit White Viscose Rayon Trousers,CROWNKING,women,trousers,4.0,154.0,1.0,799,289,63
Women Regular Fit Beige Cotton Blend Trousers,AlkaCreation,women,trousers,,,,999,249,75
Women Regular Fit Black Cotton Blend Trousers,VDTREND,women,trousers,4.0,410.0,23.0,1299,249,80
"Pack of 2 Women Regular Fit Maroon, Black Cotton Blend Trousers",Me Craft,women,trousers,3.6,22910.0,1892.0,1499,499,66
Women Regular Fit Black Viscose Rayon Trousers,AFWAAH,women,trousers,3.8,22.0,1.0,1999,299,85
Pack of 2 Women Regular Fit Multicolor Cotton Blend Trousers,ruhfab,women,trousers,3.8,1614.0,78.0,1599,444,72
Women Regular Fit Green Pure Cotton Trousers,jaipur ethnic,women,trousers,3.9,61.0,4.0,1999,499,75
Women Regular Fit White Pure Cotton Trousers,Mast Kalandar,women,trousers,4.0,1899.0,65.0,999,369,63
Women Comfort Fit Black Viscose Rayon Trousers,MS STREET,women,trousers,3.8,1478.0,50.0,1995,299,85
Women Regular Fit Maroon Cotton Blend Trousers,VDTREND,women,trousers,4.0,410.0,23.0,1299,251,80
Women Relaxed Brown Lycra Blend Trousers,Rajovati,women,trousers,3.8,57.0,8.0,1999,499,75
Solid Women Black Cycling Shorts,Enamor,women,shorts,4.3,408.0,25.0,299,299,0
"Pack of 2 Solid Women Black, Beige Cycling Shorts",Mysha,women,shorts,3.8,413.0,14.0,999,449,55
Solid Women Black Cycling Shorts,Khalifa,women,shorts,3.9,891.0,65.0,888,99,88
Solid Women Black Regular Shorts,Tokyo Talkies,women,shorts,4.4,2525.0,159.0,699,315,54
Solid Women Black Compression Shorts,Flingr,women,shorts,4.3,16598.0,1203.0,399,303,24
Printed Women Multicolor Basic Shorts,IKHLAS,women,shorts,3.8,2731.0,70.0,999,125,87
Solid Women Black Cycling Shorts,Mysha,women,shorts,3.8,413.0,14.0,799,299,62
Solid Women Grey Night Shorts,Clovia,women,shorts,4.2,381.0,41.0,499,324,35
"Pack of 2 Solid Women Black, Dark Blue Regular Shorts",GlobyCraft,women,shorts,,,,699,399,42
Pack of 3 Solid Women Multicolor Hotpants,POWERmerc,women,shorts,4.1,4749.0,238.0,1299,348,73
Solid Women Denim Blue Denim Shorts,A-Okay,women,shorts,4.3,171.0,13.0,1199,499,58
Solid Women Black Boxer Shorts,Clovia,women,shorts,4.1,99.0,4.0,599,359,40
Printed Women Multicolor Basic Shorts,IKHLAS,women,shorts,3.8,2731.0,70.0,999,358,64
Solid Women Black Basic Shorts,Stars and You,women,shorts,4.0,2266.0,117.0,500,299,40
Printed Women Multicolor Regular Shorts,DGDNDY,women,shorts,,,,499,189,62
Printed Women Multicolor Casual Shorts,rizim,women,shorts,3.9,1832.0,76.0,999,124,87
Self Design Women White Regular Shorts,ATHENA,women,shorts,4.2,22.0,2.0,1699,781,54
Solid Women Black Denim Shorts,DOLCE CRUDO,women,shorts,4.0,7.0,1.0,1995,999,49
"Printed, Striped Women Multicolor Regular Shorts",pdpm,women,shorts,4.1,1923.0,230.0,399,150,62
Printed Women Black Regular Shorts,DGDNDY,women,shorts,,,,499,189,62
Pack of 3 Solid Women Multicolor Cycling Shorts,Diving deep,women,shorts,3.9,149.0,5.0,999,447,55
Solid Women Denim Blue Denim Shorts,DOLCE CRUDO,women,shorts,,,,1745,999,42
Solid Women Pink Sports Shorts,Tokyo Talkies,women,shorts,4.3,21.0,0.0,1149,329,71
Pack of 3 Printed Women Multicolor Night Shorts,StyleAone,women,shorts,4.3,13262.0,928.0,1777,499,71
Solid Women Black Regular Shorts,scrott fitness,women,shorts,4.0,4072.0,210.0,1299,299,76
Striped Women Multicolor Regular Shorts,Tokyo Talkies,women,shorts,4.3,903.0,59.0,899,347,61
Pack of 3 Solid Women Multicolor Cycling Shorts,Diving deep,women,shorts,3.9,149.0,5.0,999,447,55
Pack of 4 Solid Women Multicolor Cycling Shorts,URBAN ADVENTURE,women,shorts,,,,1099,999,9
Printed Women Blue Regular Shorts,My Swag,women,shorts,3.9,3861.0,329.0,999,219,78
Pack of 3 Solid Women Multicolor Cycling Shorts,URBAN ADVENTURE,women,shorts,,,,899,799,11
Solid Women Black Cycling Shorts,URBAN ADVENTURE,women,shorts,,,,349,299,14
Solid Women Denim Blue Denim Shorts,DOLCE CRUDO,women,shorts,5.0,7.0,1.0,1745,899,48
Solid Women Denim Black Denim Shorts,FashionFibre,women,shorts,4.3,2186.0,204.0,1999,494,75
"Solid Women Black Regular Shorts, Casual Shorts, Night Shorts",HOTFITS,women,shorts,4.1,144.0,9.0,499,299,40
Solid Women Black Regular Shorts,scrott fitness,women,shorts,4.0,3993.0,189.0,1299,349,73
Embroidered Women Brown Night Shorts,CUSHEE,women,shorts,,,,799,249,68
Solid Women Denim Light Blue Denim Shorts,F2M,women,shorts,4.3,274.0,12.0,2275,499,78
Solid Women White Cycling Shorts,Diving deep,women,shorts,3.3,18.0,1.0,499,284,43
"Printed Women Dark Blue Gym Shorts, Night Shorts, Basic Shorts, Regular Shorts, Running Shorts, Sports Shorts, Hotpants, Cycling Shorts",StyleAone,women,shorts,4.3,1660.0,136.0,589,239,59
Striped Women Black Regular Shorts,Doil Domec,women,shorts,3.9,196.0,4.0,1199,299,75
Solid Women Blue Casual Shorts,MS STREET,women,shorts,3.4,5.0,0.0,1980,349,82
Checkered Women Orange Night Shorts,Curare,women,shorts,3.6,572.0,42.0,799,179,77
"Pack of 2 Printed Women Pink, Dark Green Basic Shorts, Night Shorts, Basic Shorts, Regular Shorts",STYLE CLUB,women,shorts,4.1,2265.0,110.0,1099,357,67
Pack of 3 Solid Women Black Cycling Shorts,Flenzy,women,shorts,,,,999,369,63
Pack of 2 Solid Women Multicolor Cycling Shorts,ESOROUCHA,women,shorts,3.9,66.0,1.0,1099,259,76
"Pack of 2 Printed Women Black, Green Regular Shorts, Casual Shorts, Night Shorts",HOTFITS,women,shorts,4.0,134.0,9.0,998,499,50
"Pack of 4 Floral Print, Printed Women Multicolor Night Shorts",Exitro,women,shorts,3.9,216.0,6.0,849,749,11
Printed Women Red Night Shorts,Curare,women,shorts,3.9,166.0,11.0,799,119,85
Solid Women Black Cycling Shorts,Flingr,women,shorts,4.2,1569.0,87.0,699,285,59
Pack of 3 Solid Women Multicolor Cycling Shorts,URBAN ADVENTURE,women,shorts,,,,899,799,11
"Solid Women Grey Regular Shorts, Casual Shorts, Night Shorts",HOTFITS,women,shorts,4.1,144.0,9.0,499,299,40
Solid Women Grey Cycling Shorts,never lose,women,shorts,4.0,29.0,1.0,749,379,49
"Printed Women Blue, Pink Hotpants",Hariyali,women,shorts,4.0,3354.0,228.0,1999,440,77
Striped Women Black Regular Shorts,Doil Domec,women,shorts,3.9,196.0,4.0,1199,299,75
"Pack of 2 Floral Print Women Green, Red Basic Shorts",OMNEY,women,shorts,4.1,916.0,53.0,999,335,66
Pack of 2 Solid Women Multicolor Basic Shorts,Clothmaster,women,shorts,,,,999,395,60
Pack of 3 Solid Women Multicolor Sports Shorts,FLY BIRDS,women,shorts,4.5,4.0,0.0,597,597,0
Solid Women Black Cycling Shorts,Enamor,women,shorts,4.3,408.0,25.0,299,299,0
Floral Print Women Blue Regular Shorts,My Swag,women,shorts,4.0,332.0,9.0,999,219,78
Pack of 2 Solid Women Black Cycling Shorts,Harshraj,women,shorts,3.9,883.0,34.0,799,309,61
Pack of 2 Printed Women Multicolor Night Shorts,Exitro,women,shorts,3.6,107.0,5.0,699,415,40
Solid Women Grey Basic Shorts,MISS LOCAL,women,shorts,4.1,261.0,11.0,999,338,66
"Solid Women Dark Blue Swim Shorts, Running Shorts, Gym Shorts, Sports Shorts, Boxer Shorts",Rzlecort,women,shorts,4.0,3683.0,177.0,399,229,42
Pack of 3 Solid Women Beige Cycling Shorts,Flenzy,women,shorts,,,,999,369,63
Pack of 2 Printed Women Multicolor Regular Shorts,POWERmerc,women,shorts,4.1,897.0,40.0,999,299,70
"Solid Women Black, White Regular Shorts",Tokyo Talkies,women,shorts,4.3,1305.0,47.0,549,249,54
"Solid Women White, Black, Beige Basic Shorts",AJ FASHIONS,women,shorts,3.9,3344.0,338.0,799,239,70
"Pack of 3 Solid Women White, Black, Beige Basic Shorts",AJ FASHIONS,women,shorts,3.9,3344.0,338.0,999,390,60
Striped Women Beige Regular Shorts,Tokyo Talkies,women,shorts,4.0,854.0,65.0,1049,459,56
Pack of 3 Solid Women Black Cycling Shorts,Gopalvilla,women,shorts,,,,739,369,50
"Pack of 2 Solid Women Black, Beige Cycling Shorts",Mysha,women,shorts,3.8,413.0,14.0,999,449,55
Self Design Women White Regular Shorts,ATHENA,women,shorts,4.2,22.0,2.0,1699,781,54
"Pack of 2 Printed Women Dark Blue, Yellow Basic Shorts, Night Shorts, Basic Shorts, Regular Shorts",STYLE CLUB,women,shorts,4.1,2265.0,110.0,1099,363,66
"Solid Women Pink Gym Shorts, High Waist Shorts, Running Shorts, Sports Shorts, Swim Shorts",Shoppy villa,women,shorts,4.0,459.0,68.0,999,406,59
"Pack of 2 Printed Women Black, Dark Blue Regular Shorts",Guide,women,shorts,4.2,477.0,11.0,1598,399,75
Self Design Women Black Casual Shorts,SAKURA,women,shorts,,,,699,299,57
Solid Women White Denim Shorts,Miss Chase,women,shorts,3.9,10.0,0.0,1949,799,59
Solid Women Denim Black Denim Shorts,Miss Chase,women,shorts,,,,2145,899,58
Pack of 3 Printed Women Multicolor Night Shorts,StyleAone,women,shorts,4.3,13262.0,928.0,1666,499,70
Pack of 2 Solid Women Multicolor Casual Shorts,rizim,women,shorts,3.8,281.0,9.0,799,274,65
"Solid Women Grey, Blue Basic Shorts",Kaff,women,shorts,3.6,1274.0,40.0,1299,265,79
Solid Women Blue Denim Shorts,Puella,women,shorts,4.1,96.0,6.0,1499,399,73
"Pack of 2 Printed Women Reversible Black Gym Shorts, Compression Shorts, Swim Shorts, Cycling Shorts, Sports Shorts",Just Rider,women,shorts,4.3,1125.0,53.0,999,499,50
Solid Women Denim Blue Denim Shorts,FashionFibre,women,shorts,4.3,2186.0,204.0,999,494,50
Pack of 3 Solid Women Multicolor Hotpants,POWERmerc,women,shorts,4.1,4749.0,238.0,1299,420,67
Printed Women Black Night Shorts,MAX,women,shorts,4.6,55.0,3.0,349,349,0
Solid Women Blue Denim Shorts,Puella,women,shorts,3.8,13.0,0.0,1499,399,73
Solid Women Blue Casual Shorts,MS STREET,women,shorts,3.4,5.0,0.0,1980,349,82
Printed Women Black Basic Shorts,TUSI,women,shorts,4.1,268.0,18.0,999,180,81
"Pack of 2 Solid Women Black, Beige Basic Shorts",BOLLAR,women,shorts,3.9,295.0,21.0,700,361,48
"Pack of 4 Floral Print, Printed Women Multicolor Night Shorts",Exitro,women,shorts,3.9,216.0,6.0,849,749,11
Checkered Women Orange Night Shorts,Curare,women,shorts,3.6,572.0,42.0,799,179,77
Solid Women Blue Denim Shorts,Roadster,women,shorts,4.1,123.0,8.0,1299,406,68
"Solid Women Black Cycling Shorts, Regular Shorts, Running Shorts",Evntra,women,shorts,3.8,120.0,4.0,698,136,80
Graphic Print Women Blue Denim Shorts,Roadster,women,shorts,4.2,63.0,0.0,1199,660,44
"Pack of 3 Solid Women Multicolor Gym Shorts, Night Shorts, Sports Shorts, Running Shorts, Swim Shorts, Beach Shorts",Body Lable,women,shorts,3.9,60.0,4.0,349,279,20
Solid Women Blue Denim Shorts,Puella,women,shorts,3.8,12.0,0.0,1499,399,73
Printed Women Red Night Shorts,Curare,women,shorts,3.9,166.0,11.0,799,119,85
Solid Women Maroon Regular Shorts,Tokyo Talkies,women,shorts,4.5,736.0,32.0,699,316,54
Pack of 3 Printed Women Multicolor Basic Shorts,StyleAone,women,shorts,4.3,1862.0,176.0,1777,461,74
Printed Women Reversible Black High Waist Shorts,Kashikey creation,women,shorts,4.2,192.0,10.0,999,349,65
Solid Women Grey Denim Shorts,Puella,women,shorts,3.9,95.0,3.0,1499,399,73
Pack of 3 Solid Women Multicolor Hotpants,POWERmerc,women,shorts,4.1,4749.0,238.0,1299,441,66
Solid Women Black High Waist Shorts,LOSACHE,women,shorts,4.2,815.0,40.0,789,309,60
Color Block Women Black Regular Shorts,TrueVinto,women,shorts,3.9,31.0,0.0,1099,284,74
"Pack of 2 Solid Women Multicolor Cycling Shorts, Night Shorts, Regular Shorts",Tamanashorts,women,shorts,3.7,140.0,5.0,499,399,20
Solid Women Grey Cycling Shorts,never lose,women,shorts,4.0,29.0,1.0,749,379,49
Dyed/Washed Women Reversible Light Blue Gym Shorts,Kashikey creation,women,shorts,4.3,112.0,3.0,999,349,65
Solid Women White High Waist Shorts,Tokyo Talkies,women,shorts,3.8,774.0,52.0,1499,539,64
Dyed/Washed Women Denim Light Blue Hotpants,A-Okay,women,shorts,4.3,5432.0,443.0,1999,499,75
"Solid Women Grey Regular Shorts, Casual Shorts, Night Shorts",HOTFITS,women,shorts,4.1,144.0,9.0,499,299,40
Solid Women Black Regular Shorts,Puella,women,shorts,4.0,25.0,0.0,1499,399,73
"Pack of 2 Printed Women Black, Grey Basic Shorts, Night Shorts, Basic Shorts, Regular Shorts",STYLE CLUB,women,shorts,4.1,2265.0,110.0,1099,362,67
"Pack of 2 Printed Women Dark Green, Grey Night Shorts, Basic Shorts, Regular Shorts",STYLE CLUB,women,shorts,4.1,1213.0,78.0,1099,355,67
Self Design Women Black Gym Shorts,GLAMVERVE,women,shorts,3.8,255.0,19.0,999,189,81
Dyed/Washed Women Blue Denim Shorts,Roadster,women,shorts,4.3,152.0,10.0,1299,506,61
Solid Women Black Cycling Shorts,Enamor,women,shorts,4.3,408.0,25.0,299,299,0
Dyed/Washed Women Reversible Light Blue Gym Shorts,Kashikey creation,women,shorts,4.3,112.0,3.0,999,349,65
Solid Women Light Blue Regular Shorts,Tokyo Talkies,women,shorts,4.6,33.0,4.0,1249,358,71
Solid Women Black Cargo Shorts,SS UNICORN,women,shorts,4.0,70.0,3.0,899,398,55
"Solid Women Grey, Blue Basic Shorts",Kaff,women,shorts,3.6,1274.0,40.0,1299,265,79
Solid Women Blue Denim Shorts,Puella,women,shorts,4.1,96.0,6.0,1499,399,73
Solid Women Denim Blue Denim Shorts,TANDUL,women,shorts,4.1,324.0,15.0,1199,421,64
"Pack of 2 Solid, Printed, Self Design, Dyed/Washed, Distressed Women Denim Blue Denim Shorts, Hotpants, Regular Shorts",BM enterprises,women,shorts,3.9,1841.0,185.0,1299,360,72
"Printed Women Blue, Pink Hotpants",Hariyali,women,shorts,4.0,3354.0,228.0,1999,440,77
Dyed/Washed Women Denim Light Blue Hotpants,A-Okay,women,shorts,4.3,5432.0,443.0,1999,499,75
Solid Women Blue Denim Shorts,Puella,women,shorts,3.8,13.0,0.0,1499,399,73
Solid Women Blue Denim Shorts,Puella,women,shorts,3.8,12.0,0.0,1499,399,73
Solid Women Green Basic Shorts,MYO,women,shorts,,,,989,339,65
Solid Women Black Night Shorts,CUSHEE,women,shorts,,,,799,249,68
Printed Women Reversible Black High Waist Shorts,Kashikey creation,women,shorts,4.2,192.0,10.0,999,349,65
Checkered Women Orange Night Shorts,Curare,women,shorts,3.6,572.0,42.0,799,179,77
Solid Women White Denim Shorts,Miss Chase,women,shorts,4.2,23.0,1.0,1995,799,59
Pack of 3 Solid Women Multicolor Hotpants,POWERmerc,women,shorts,4.1,4749.0,238.0,1299,420,67
Pack of 3 Solid Women Black Cycling Shorts,Flenzy,women,shorts,,,,999,369,63
"Solid Women Black Cycling Shorts, Regular Shorts, Running Shorts",Evntra,women,shorts,3.8,120.0,4.0,698,136,80
Solid Women Grey Denim Shorts,Puella,women,shorts,3.9,95.0,3.0,1499,399,73
"Pack of 4 Floral Print, Printed Women Multicolor Night Shorts",Exitro,women,shorts,3.9,216.0,6.0,849,749,11
Pack of 3 Solid Women Multicolor Hotpants,POWERmerc,women,shorts,4.1,4749.0,238.0,1299,449,65
Pack of 3 Solid Women Multicolor Cycling Shorts,Ullas,women,shorts,,,,1499,483,67
Printed Women Red Night Shorts,Curare,women,shorts,3.9,166.0,11.0,799,119,85
Solid Women Grey Cycling Shorts,never lose,women,shorts,4.0,29.0,1.0,749,379,49
Pack of 2 Printed Women Multicolor Regular Shorts,SPOHNA,women,shorts,4.0,239.0,15.0,1499,493,67
